UserID,ProductID,Date,Review,Rating,Label,Product 
217273,3825,8/18/2013,"best restaurant in the area ! it is quite pricey , but well worth it . to start off the meal , the bread is probably the best substance on the face of this earth . and then any option on the constantly changing menu has proved itself to be exquisite ! i would recommend this restaurant to anyone looking for a really great meal ! ",5,-1,tip top cafe
136071,1869,9/29/2012,"home of the northern new jersey buffalo bills crew ! we welcome all , near or far , buffalo bills fans to come out and proudly wear your red , white and blue buffalo bills jersey with us . be part of the team and call this place your home . well established ash since N . go buffalo go bill ! ! ! ",5,-1,a . s . h . bar and grill
52854,4357,6/16/2013,"this is a hole in the wall type of place . it ' s tiny with seating for only a handful of people . you come in here and get your order and get out . the burritos here are pretty large and about the same size as chipotle and come filled with rice , beans , lettuce , pico de gallo , and sour cream . so far i have tried the grilled chicken ( niced grilled charred flavor , though a bit dry ) and the chicken ranchero ( juicy chicken thighs ) which were both good . overall , the burritos are tasty , though they are about N , N with guac . ",4,1,burrito box
59834,676,6/16/2013,"gave it a try after a couple year hiatus after disappointing visits but the new management seems to know how to do it right . we had a scallop platter for two which includes scallops for two , fries for two , cole slaw for two and two small beverages . not only was the portion perfect for two , it was all delicious ! i would give N stars except it seemed like a long wait for those who ordered after us . our order was up pretty quickly but others waited a half hour or more . we will most definitely go many more times over the season ! ",4,-1,country creemee
26579,169,12/5/2012,"the sushi is good , not great . but it ' s fresh and flavorful . delivery is awesome , for a mellow night at home . plus my fianc doesn ' t like sushi , so he can get chinese food at the same time . ",4,-1,i love sushi
139808,2079,11/17/2010,"loved dos toros the minute it moved in , but since it has gotten busier and it has received more press , the quality seems to be deteriorating substantially . tonight my husband and i each got a burrito . both were inedible due to an obscene amount of hot sauce . last time the guacamole was bad and the chips were stale . and the time before that , the salsa didn ' t taste as fresh as usual . not to mention , the staff , which we initially found relaxed and chill seem to have new chips on their shoulders . we understand the stress of serving a seemingly endless line , but please don ' t act like you are doing us a favor by taking our money . love their emphasis on sustainability and local ingredients and i hope their business to continues to grow , but if the quality and the service keep slipping , we will be satisfying our taco and burrito cravings elsewhere . ",3,-1,dos toros taqueria
7900,9,3/19/2010,"like all others . . . i had to do the tourist thing and go here . well , i don ' t think i had a choice as i was in philly at Nmidnight and geno ' s and pat ' s were about the only two cheesesteak establishments open that late ( to my knowledge ) . myself and two other buddies had agreed to buy one cheesesteak from each place and cut it into thirds for a little taste test . we got regular cheesesteaks w no additives . i ' ll just put it this way . . . it was close , but by majority vote we went back to geno ' s to buy one of our own . i think the bread really was the deciding factor from pat ' s . tourist spot or not . . . this place is a must-go when you visit philly just for the experience alone . ",4,1,geno s steaks
186835,3135,8/16/2012,went here over the weekend on a date . place was chill . the girl i was with seemed comfortable and impressed . i guess that ' s a weird way of saying it was a great spot for dinner . we had the rice balls and chicken parm and chicken marsala . food was tasty . i love old school italian and it rocked that . i got a kiss at the end of the night . so . . . that gets galli an extra star . ,5,-1,galli restaurant
20054,889,2/7/2014,best savory crepes ! small and cozy place . must try vegeterian crepe it ' s really rich and flavourful . i also enjoyed proscuitto crepe but vegeterian was much better ! ,5,1,crepes du nord
265001,5028,6/1/2009,"i love this place ! ! ! ! ! ! ! the food is awesome . . it ' s a small restaurant , but the food and service truly make up for it . i think small groups can fit there , i ' ve been with a group of like N of us . i can tell you that you won ' t regret going to this place to eat . . hands down the best sushi rolls i ' ve ever had . the staff is attentive and the place is always neat clean . ",5,-1,iron chef house
15429,4626,4/12/2013,delish take on simple cuisine . place not much on the eye but food is worth it,4,-1,sticky s finger joint
107101,1437,7/16/2010,"can ' t get enough of twenty manning grill ! everytime i visit this restaurant the experience gets better and better . from the ambience to the service to the delicious menu , tmg is a must-stop on the philly restaurant scene . audrey claire taichman really hits home with this one . can ' t wait to introduce more friends and family to this truly exceptional restaurant ! see you next week , twenty manning grill ! ",5,-1,twenty manning grill
9919,1141,10/19/2007,"i haven ' t been here in years . i should have stayed away . i guess college nostalgia can only carry the taste buds so far . risotteria is to risotto as tad ' s steaks is to steaks . actually that ' s a bit cruel . still , way over priced for mediocre dishes . ",2,1,risotteria
9619,1348,12/9/2010,"cozy , neighborhood spot , but i would travel from far away to get some of this pizza ! last night i split the bruschetta ( sausage , caramelized onions , mozzarella cheese ) and the primavera pie ( arugula , red onion , olive , artichoke , mozzarella ) with my dining companion . everything was excellent ! this brick oven pizza is very authentic ( probably because the pizza master is directly from italy ) . i washed everything down with a pint of wheat beer . there are some very unique pies and beers on the menu , i hope i can go back and sample some more . everything about my experience was top notch - the food , beer , service , and atmosphere . yum . ",5,1,toby s public house
111819,1725,8/24/2012,"yum ! ! uncle moustache deserves five stars ! ! the owner ( our waiter i ' m only assuming was the owner as there was no other wait staff in the place ) was so generous ! he gave us a free dip with our appetizer and a free dessert ! ! now on to the delicious good things ! ) first of all , the decor is awesome . i love french antiques , as i am french and grew up living with my grandmother who had tons of chotchkies , so i felt at home ! the background music is also chosen impeccably . i enjoyed listening to all my favorite indie bands while enjoying conversation and the food . we were a little confused when we walked in as there was nobody to be found besides the ' pitza guy ' ( i ' m not really sure what to call him , my apologies ) . my girlfriend and i were looking for someone to give us direction as to what to do , but they we couldn ' t spot someone so we asked said pitza man if we should just seat ourselves and he nodded . once we sat down , a man ( i presume the owner ? ? as there was no other wait staff for the evening ) greeted us and offered to open our bottle of wine right away . after our wine was poured , he asked what we were thinking for an appetizer . we ordered the mezze sampler for our appetizer and we couldn ' t really decide what we wanted , so the owner was generous enough to offer to choose for us ! he even gave us an extra dip on the house ! oh and another perk ? they actually ask you if you would prefer whole wheat pita or regular pita ! we chose whole wheat and the pita was piping hot when it arrived to the table with the platter , just as i like it . the dips were smokey and delicious ( i ' m not really sure what we got one was definitely hummus and another eggplant dip but i don ' t know the rest ) . as for our entree , i got the ouzi and my girlfriend got a chicken pitza ( i don ' t remember the name of it , but i ' m pretty sure all of their pitzas are delicious as this one was yummy ) . our dishes arrived quickly , and extremely hot ! i was amazed as i ' ve never had food arrive to the table this hot and so fresh out of the oven ! our dishes were giving off heat like nobody ' s business . my ouzi arrived very crispy ( you could actually hear it crunch under my knife and fork ) but with nothing on the plate . in addition i was missing the yogurt sauce . about N minutes later he arrives with the yogurt sauce ( he was busy and i presume he forgot ? ? which i understand as i used to be a waitress and have been alone once or twice and know how hectic it can get ) . besides this , the ouzi was incredibly delicious . i usually don ' t like raisins in my food , but they added to this dish . the ouzi was incredibly flavorful . the rice was not overcooked ( this happens sometimes when you stuff it into things ) and the chicken was tender ( i later wished i ordered the lamb ouzi ) . my friend ' s pizza was so crispy and cooked to perfection . it was very light and satisfying . by the time we were finished eating we were stuffed and couldn ' t eat dessert ! ! we just ordered coffee it took about N min to arrive and he wasn ' t brewing it fresh as the coffee pot was in plain sight , but the owner somehow overheard my girlfriend was taking me out for a belated birthday dinner and he brought us a free plate of dessert and wished me a happy birthday ! ! it was a pistachio baklava ? ? and it was simply delicious ( i don ' t really enjoy dessert , mind you ) . i will most definitely be returning to uncle moustache in the future ! ! my only suggestion , don ' t be afraid and add more lebanese dishes to the menu ! ! ",5,-1,uncle momo
249840,2856,4/24/2011,"the food is good if you are an american and wanna die of a heart attack . if you actually know how to eat and what real food tastes like , you will prefer to make yer own salad at home and stay in . ",3,-1,salt fat
15151,3119,12/5/2014,"i first encountered Nnd story brewing company and the otherwise crappy taste of philly event . they had delicious buttery pretzel bites accompanied with beer-cheese sauce . this dish is not on their online menu ( which seemed to be quite a bit outdated ) , but they offer it as of early december in the restaurant . i highly recommend that you share this as an appetizer with your table ( or just get it for yourself , i don ' t judge ) . since taste of philly , i ' ve been wanting to try out this new microbrewery that took over former hipster haven triumph on chesnut street to see what else they have on offer . my friend and i each had a beer flight , which consists of four five-ounce pours for N . N ( and is not on the beer menu ) . i had the evolve ipa , the aosultim ( hand-pump ) , the tilted barn saison , and their pumpkin ale ( i ' m not ready for winter , cut me a break ) . i was advised the aosultim was the hoppiest beer they offer , but i found it very smooth . the evolve had a much stronger taste of traditional hops . this is perhaps b c the aosultim is brewed with citra hops , which i generally tend to find less bitter than some other varieties . the saison was delicious and spicy , and at N . N , packs a bigger wallop than expected . the pumpkin was great , more spicy than pumpkiny , but i imagine , on its way out for the season . to eat , i had the cabbage cups , which came stuffed with beyond meat "" chicken , "" a slice of mandarin orange , cilantro puree , pickled onions and a vinaigrette wrapped in a gigantic cabbage leaf . i really enjoyed the dish and the mix of flavors , though the pickled onion was a little heavy on the vinegar taste . beyond meat fake chicken is amazing . i will be seeking it out at my local supermarket in the future . there are a few veggie options , so this place is friendly for you and your veggie friends . i ' ll be back . ",4,1,Nnd story brewing co
59429,3075,4/24/2011,"i really can ' t pin point exactly what it is about this place that i like so much . it could be the wast wine selection . it could simply be the excellent stemware . might be the open kitchen . or the clean comfortable decor . having a great menu is a big plus . there is so much variety , you can ' t say "" it ' s not my kind of food "" it ' s perfectly created to accommodate even the pickiest patron . ",5,1,l artusi
146600,511,1/19/2013,"ordered in a few times but never eaten there so i can ' t comment on the setting . that being said , the food is fantastic . being a first generation indian-american , i can easily say i ' ve eaten my share from many types of indian eateries . . . this is one of the best . so far i ' ve tried the chaats , chicken , tandoor , veggies , breads , all have been excellent . the food is fresh and the spices are very well balanced . i highly recommend the chicken rashmi kabob , wheat roti , any chaat , bhindi . hope these guys are around a long time . ",5,-1,mood indian restaurant
247198,2313,11/15/2014,got the king harry classic this time . but they saut ed my basil . last time they didn ' t so definitely ask for it just fresh on top ! ,4,1,paulie gee s
27264,1250,2/6/2012,"uncle gussy ' s might not be glitzy or glamorous like the halal guys on Nrd and Nth , xpl , and biriyani cart . however , it does a damn good job being a solid and reliable street meat destination on park ave midtown east . the chicken and lamb are consistently flavorful and offered in generous portions . sandwiches and platters for N to N is on par with other trucks in the area . as much as i love the roaming food trucks , uncle gussy gets credit for being reliable day in and day out parked on Nst and park ave . the guys preparing your food are also nice and approachable . once in a while , they do forget to give you sauce if you ask for it on the side , so make sure you remind them . lastly , please be advised that the prices listed on the website are outdated . but all you have to do is just scale everything up one dollar and you are good to go . ",4,1,uncle gussy s
84278,1059,9/26/2014,"fantastic hamburger meat , decent sandwiches . tasty soups and pre-prepared salads , too . very mom-and-pop feeling shop with friendly service . the italian sub , cordon bleu cutlets , and local bakery goods are a must ! ",4,-1,amity meat center
235380,4188,11/1/2012,"the food is amazing , but the people that work here are a joke . its clear that they are all very young and have no idea how to work together as a team . i think the name of the manager that night was angela . she was more concerned with how she looked then running her staff . ",1,-1,print
114315,4995,10/30/2009,"ji love the pork sandwich here ! it ' s got incredible flavor with the sweet ( the pork ) , the salty ( the sauce ) and the sour ( pickled veggies ) . and the price is very reasonable ! the sandwich is bigger than most plain sandwiches that you get at a regular deli but there is just so much more involved with these vietnamese sandwiches and it costs less . i would definitely recommend this place for banh mi sandwiches . ",4,-1,banh mi saigon
37533,766,5/20/2014,awesome ! ! had brunch this weekend and it was so good i ' m already craving the pancakes . my friend had the crispy chicken and she loved it . cant wait to go back . ,5,-1,chez moi
74235,4352,7/14/2012,"okay so after reading these amazing reviews of this place , i had to try it out . however , after my horrendous experience , i had to come back on here and make sure i had the right place . my dinning mate and i arrived around N Npm on a sat . and there was only one other table seated . we stood around the front of the restaurant for about minute before someone poked his head out of the back and said to sit wherever , we went upstairs to find a table and after about ten minutes of nothing , a standoffish , almost to the extend of being rude , waitress appeared and threw us some dirty menus . the selection was confusing and sparse - lox and pancakes ? i ordered the chicken tibs and my dinning mate ordered the veggie combo . his was oily and tasteless and mine was salty , processed chicken pieces floating in red grease . the injera was odd and sticky because i assume it was frozen and reheated or made earlier and covered in plastic wrap while still warm . we barley ate any of our food and after the waitresses returned seeing this , she didn ' t say anything or ask about our meals , just took the plates and handed us the check . i wonder if some of the people who reviewed this place before us have ever eaten at many ethiopian places , because this was the just the worst . we left and ate dinner somewhere else . ",1,1,almaz cafe
21408,127,9/28/2009,"stopped in for a late late breakfast at the legendary clinton st . baking company ( note even at N N pm on a monday , there was a N minute wait ) . thought we were being slick , going on a weekday afternoon . . . . still had to wait . the host was extremely friendly and sat us N minutes earlier than we thought . the ambiance and service are only so-so here and the prices are average for manhattan . we split a biscuit to start , it was massive and probably the high point of the meal . also , their preserves ( homemade ? ) are amazingly good-definitely do this as an "" appetizer "" ( also you will be famished from waiting to be sat for so long ) . girlfriend had the famed blueberry pancakes , which were delicious , i opted for the southern breakfast . the cheese grits were underwhelming , but the fried green tomatoes hit the spot . i saw someone order the chicken sandwich-it looked excellent- will definitely try that if i ever find myself here again . overall , hyped to max-but still a solid breakfast . ",4,1,clinton street baking company
17464,3114,8/22/2007,"definitely not the worst italian food i ' ve ever had but certainly nothing to rave about . the space was cramped and crowded . but the wait staff was attentive . i had a pasta w sausage and truffle oil , and i had to wonder why they used the truffle oil . pasta and sausage in a nice red sauce doesn ' t need a fancy condiment to spice it up , but again , it wasn ' t bad . finally , we had a chocolate cake and mousse desert . the chocolate cake had an identical texture and taste to a diner brownie . which is more than fine in my book , but , not what i was expecting from a restaurant like this . so , in conclusion , not bad , but considering the wealth and breadth of choices in the surrounding area , i doubt that i ' ll be back . ",3,1,da andrea
64509,769,1/28/2011,great sandwiches and friendly service ! price is competitive to other near by delis . ,5,-1,j w deli
206762,1364,7/21/2009,"great margaritas , in-expensive , eco-friendly , great environment , no employees harassing you , the seats outdoors are nice when it ' s hot , friendly atmosphere . a ",5,-1,habana outpost
43308,3353,10/14/2011,"decidedly mediocre lunch buffet . it does the job ( but what indian buffet won ' t ) , but it ' s really not great . the food ' s a bit too oily , the naan isn ' t really noteworthy . lacking for a buffet is the absence of hot appetizers . . . among other things . what is good however is the choice of items it ' s not your overly usual north indian buffet items and the dishes are substantively different from one another and more like what you might actually eat for lunch . the aloo gobi and bhaigan bharta felt true to form , as did the mix vegetable curry . again , the only problem was each had a tad too much oil which tended to wash out some of the essential spice that distinguishes indian flavors . the bhel puri was also a good appetizer concept but execution fell a bit short . generally , i ' d also expect a wider selection of appetizers , salads , soups , etc . not the strongest part of the meal . service was mediocre . i could see why it gets some decent reviews , but my table , which was two indian students , seemed ignored honestly . when the waiter came out and walked up to people asking if they wanted "" fresh naan "" mine was conspicuously the only table not approached . i thought the service was quite poor in other respects too . when our first buffet plates were cleared away ( before we would have had the opportunity to go back , should we have wanted ) , the check was brought out . generally , i don ' t think that ' s how it ' s done . ",2,1,sitar
112718,4864,9/27/2013,"good food but , when the bartender greets you by declaring he ' d rather be home , it ' s kinda hard to go up from there . ",3,-1,minetta tavern
212681,3745,10/31/2014,"a month back i been their to enjoy lovely food . i love it , its was so testy . ",5,-1,ippudo ny
151595,2277,8/29/2012,"of all the things i ' ve wrapped my lips around ( and let me tell you , it ' s not a small list ) , few have brought me as much pleasure as the assortment of seafood sliders served up at the lobster joint . yeah , i ' m talking about food . what ' d you think i was talking about ? just N each gets you your choice of either succulent , monstrous-sized chunks of lobster deliciously crispy fried oysters or an insanely meaty no-garbage-fillers crab cake - on a toasted hawaiian roll ! do like me and go for the whole shebang - one of each please ( and a second helping of my favorite - the lobster , natch ) - and you ' re in for a happy hour indeed . add to that N ( strong ! ) cocktails and draught beers , and happiness is sure to ensue . though there is a small front-of-house seating area , order your mouth-pleasers of choice and enjoy them out on the backyard patio for that new england lobster-shack feel ( complete with weathered wooden picnic tables and a roll of paper towels atop each one ) . but ladies , beware -- the walk to the patio is rocky . literally - the patio landscaping consists of millions of little rocks and pebbles . so unless you want your stiletto getting caught as you walk-of-shame it back inside to order a second helping of something - change into your flats or wedges . alas , parting is such sweet sorrow -- until we meet again , my sweet lobster joint ! ",5,1,lobster joint
40600,384,6/25/2013,"we had my wife ' s baby shower brunch with a group of about N friends at the counting room last week . it was a perfect venue for what we wanted a relaxed gathering among friends , good food , nice space and attentive staff . best of all , the management gave us the entire space even though they definitely could have seated other guests . its high ceilings with the large open windows was perfect for the summer . we ordered several snacks , salads and sandwiches . everyone loved the deviled eggs . people were popping them in their mouths like candy , we had to order extra . the bench-style and bar-seating arrangements were great for our group , especially for our friends ' kids . overall the venue is great for gatherings without pretense and for spending quality time hanging out with your friends . highly recommend ! ! ! ",4,1,the counting room
181179,2367,5/3/2014,"i would give taste buds N stars if they had it ! they have the best pizza i have found ever ! perfectly cook to perfection ! hoagies are the best ! perfect sizing ! breakfast is off the chain ! beats mcdonalds , and thier customer service is beyound the greatest i have ever found , the most friendliest ive ever came across . i will be returning to taste buds to try everything on there menu ! ",5,-1,taste buds deli pizza
78499,1133,5/22/2010,best italian restaurant in new haven . . . . close call with tre scalini though . ,5,-1,consiglio s
259421,4871,12/24/2012,pristine service . nice atmosphere . love the outside dining in the spring summer . food is exceptional,5,-1,above restaurant and bar
131055,1419,3/23/2012,"all the other N star reviews are all spot on . for fresh , authentic , delicious italian , you cannot go wrong at bianca . . . and the prices are reasonable ! ",5,1,bianca
20276,2480,3/22/2014,"my friend had made a reservation here for a party with N people , my birthday party . once we arrived , there was only N of us so they would not seat us until the other N arrived . turns out it wouldn ' t have mattered anyway as the tables which were ours were still taken , even N minutes after N . by the time we were about to sit , they tell us that there is only Nlb of meat left . recall that we had a reservation , which is actually more of a meat reservation than a seat reservation , and they still ran out . we were pissed and stormed out , walking down the street to fette sau instead . what was the point of a reservation if we couldn ' t order any brisket , and we couldn ' t get a table at our reservation time ? if you are a reader who pays attention , you should be questioning why i gave this place a N-star review , despite all that happened . well , my buddy who made the reservation sent an email to the owner telling him what happened , telling him that it was a big time fail and an epic embarrassment for him and my birthday party plans . the owner responded with an actual paper card with a handwritten apology , and a gift card on it . epic customer service apology acknowledgment that you were in the wrong excellent review and repeat customers . after that service , the meat would have to be pretty bad to get a negative rating from me , but luckily for us , briskettown meat is amaze-balls . i have been here once before and must say that the quality of brisket is like no other i have found in the city . the exterior rub is out of this world , and the meat so flavorful and tender . definitely worth a trip if you call yourself part of the nyc meat scene . ",5,1,briskettown
195466,3251,6/21/2014,"we all loved our meals ! we had the rib eye , rollatini , mussels and pasta . yum ! all good and perfectly portioned . ",5,1,lulu me
5364,2184,6/11/2012,"got the garlique chic crepe with a whole wheat crepe after much consideration . . . everything on the menu was so good looking , i didn ' t know what to pick . emphasis on local ingredients is great . adorable inside and nice outdoor seating . pay at the counter and they bring your food out to you . the frumple cakes were also a big hit with my group . loved it ! ",5,1,the skinny pancake
55632,4644,3/2/2011,great place . . . great food . . . great service . ,5,-1,modo mio
113904,1576,8/9/2014,i miss the lemon chicken platter . . . that sauce ! ! this is my favorite food truck and he ' s always very attentive and nice when i stop by . highly recommended ! ) ,5,1,mediterranean food cart
247917,4625,7/26/2014,"just completed a perfect evening with friends dining at salt creek . while the environment and food were great , our server marc took extremely personal , our care . thank you marc and salt creek ! this type of outcome does not happen by accident . ",5,-1,salt creek grille
200101,4689,5/16/2013,"my husband and i had dinner with some friends here a couple weeks ago . since they were springing for a babysitter , i was trying to find somewhere that would be special but still casual and comfortable . this place fit the bill . it caters to the hipster foodie crowd and the menu is priced accordingly but most people were in jeans and the service was very relaxed . unfortunately nothing i had there really wowed me and even though i enjoyed the evening very much due to the company and everyone at the table did like the food , i as a relatively infrequent visitor to nyc i ' d probably try someplace new next time . drinks i don ' t normally do mixed drinks but this seems like one of those "" craft cocktail "" type places so i decided to indulge . i started with one from their "" aperitif "" list . it was called jasmine and it had both campari and gin in it with some lemon and triple sec . i am trying to develop a taste for campari since a bartender told me that a negroni is the perfect drink to have with chilled shellfish . so far , i have been unsuccessful . so , i really didn ' t care for this drink but someone else very well might . my second drink of the night was a celery gimlet . even though gimlets are my drink of choice , this one was quite unlike anything else i have ever experienced . i enjoyed it because it was fresh and light and the green chartreuse gave it a nice herbal flavor but the bartender definitely must have added some ground celery seed or something else to it because the celery flavor was very intense and a bit too much . so , i was pretty disappointed in my drink choices , especially since they were N and N respectively . i ' ve had much better cocktails at places in las vegas or scottsdale for around the same price . appetizers well , we just had to try a "" pot "" since they sounded so interesting and we went with the mushroom one and it was delish ! the mushroom taste was intense but in a natural way ( unlike the aforementioned celery flavoring ) since portobellos have a lot of flavor to them . the whiskey jelly added a smokey sweetness that enhanced the earthy flavor of the mushroom mousse even further in a very pleasant way . my husband was a bit put off by the texture but i think it was perfect spread on the toast points that were provided and even when eaten with a spoon the greens on top counterbalanced the richness nicely . we also indulged in a small seafood tower which was just enough for each of the four of us to get a bit of everything prawns , oysters , and mussels . the quality of the seafood was pretty good , i thought . i am surprised to see so many other reviewers complaining about it . entree well after all that goodness i fortunately ordered one of the lighter entrees , the ricotta gnudi . i have never tried gnudi before but it was described to me as naked ravioli so i was expecting it to be softer and cheesier . these had a texture more like gnocchi and really did not taste like ricotta to me . i did enjoy the sauce with the sweet peas . it was a great spring dish . my husband ordered the steak and i tried a bite and it was good as well . he also got a bit of bone marrow on his plate as well which was a nice surprise since i know this is one of their specialties . dessert we all wanted to try their desserts so we each ordered a different one . i had a bite of each and they were all pretty tasty . the cinnamon sugar doughnuts were probably the best of the bunch . smores were good but as expected too sweet for my taste . i ordered the ants on a log ( i was still trying to finish my super-celery cocktail so i thought it would pair well ) . this one was a little odd but i guess they were trying to be quirky . i did like the peanut panna cotta but could have done without the rest . . . they should just put it in a gelato dish and top with some chocolate shavings and be done with it . bill came to N for the four of us but as you can see we ordered quite a bit . it was a fun environment and a great night so i have no regrets . ",3,1,saxon parole
26766,3590,11/11/2012,"i absolutely love thai food and have been here with friends before . their food has been decent as far as i can remember . however , recently , my boyfriend and i went in with a groupon and they were absolutely horrendous . we ordered the duck avocado special and ordered a side of rice because it didn ' t come with rice . when we received our dish , the avocado was not ripe and tasted like cardboard . they took the dish back and said all their avocados were like that . so we ordered another dish that came with rice . not only did they not apologize , but they refused to comp us for the side of rice we only ordered because of the duck avocado dish that we couldn ' t even eat . we ' ll never eat at this location again . the point of a groupon is to bring in service so we can go back again . . . they absolutely failed at that . ",1,1,erawan thai cuisine
250992,4698,3/26/2013,"i don ' t know what all the hype is about . . . the food is ok , but it ' s too crowded i had to wait for long to get my food . i will give them another try next time , but if the line is too long , will have to pass . ",3,-1,the halal guys
73983,1625,12/1/2014,"best tacos in philly ! take that south philly ! kensington has got you beat . great real mexican . try the grilled corn that is slathered in deliciousness ! byob to their lovely patio when the weather cooperates . great salsa ! only drawback is that their prices were recently raised , but that does not diminish the quality of their food ! ",4,1,taco riendo
136251,1977,11/12/2012,"the worst management i ' ve ever come across ! i walked in to get a grilled veggie hot wrap with herbed mayo ( for the Nnd time because it was good the Nst time i ordered ) . i asked the manager who was attending the cash register for a knife , who gave it to me as if i had bothered her for it . i got home and realized there was chicken in it . really ? chicken in a grilled veggie wrap ( apparently they just heard the order as with chicken ) . i took it back and they gave me another wrap , this time i opened it in the parking lot to make sure it was right . of course it wasn ' t , there were only grilled veggies with no herbed mayo ( it ' s advertised on the board with herbed mayo . i told them to cancel my order as i had been fed up by that time . so i asked for a minibagel with honey walnut cream cheese . i ' m expecting a refund for the rest . she says "" you can ' t get a refund . i threw in a second minibagel with honey walnut cream cheese . "" so she charged me N for each mini bagel and i wouldn ' t even have gotten the second minibagel , i would have gotten something else . she just threw it in there . she said "" you have to understand i have to throw both the wraps out . "" well i say "" you have to understand , tell your workers to make it right . "" the worst managment ever . ",1,-1,the bagel stop deli
119946,1694,5/23/2012,"we bought a gift certificate for stephanie ' s on restaurant . com . we went for dinner , received a N . N check for N people , fine , and then were told that they no longer had a contract with restaurant . com . and wouldn ' t accept the certificate . they gave us another certificate for our next visit , which of course we wouldn ' t be making . when we got home , we received a thank you email from restaurant . com . for using the certificate . i went back to the restaurant for an explanation and was told that was the procedure but they weren ' t actually redeeming the certificate . so , apparently i got a thank you for a certificate that wasn ' t redeemed . after quite an argument and scene he finally gave me the N . N and took back the certificate for the next visit he had given us . i have another restaurant . com . certificate that clearly i ' m taking a loss on , as i will never go back again . also , average food for more money than it ' s worth . ",1,-1,stephanie s italian restaurant
134216,1941,2/28/2011,"i have to make a stop here every time i visit nyc ! the corn is to die for ! i usually get the strip steak as an entree . . always a good choice . i ' ve also had the chicken dish with saut ed spinach , the shrimp dish and the huevos rancheros which were all pretty good too . the place is a bit tight but service is generally good . definitely recommend coming here even just to try the corn ! ",5,1,cafe habana
41824,4573,4/18/2013,"this place was meh . i ' ve walked by many times and seen that it was empty which usually means that the place is not very good . after reading reviews here i though i would give it a try . food was nothing to rave about . pretty basic and nothing stood out or impressed me , the prices were very cheap but still if you are looking for a great meal this wouldn ' t be on the top of my list . i was was left underwhelmed . being a fan of turkish cuisine i still have to say that toro ' s in paterson is on top of my list . i ' ll much preferably continue to take the drive to paterson for kebab house type food . four season ' s makes an effort and gets you in there once . although probably not a second a time . ",2,-1,four seasons kebab house
33593,280,9/14/2008,"went there last night for the first time . my husband wanted to sit outside , and the weather was nice , but we also were occasionally surrounded by smoke . however , when i went in for a minute , inside was dark and loud , which i guess a lot of people like but i don ' t . i ' ve been in search of interesting tacos since i had beef tongue ones at a norristown place over the summer , and this place came through . we got an order of goat tacos , and an order of mahi mahi , and split them . they came three to an order , and were filling . we also got a side of guacamole , which was very good . two kinds of free salsa , which came in much larger bowls than the average place . and the service was good . i would go back . ",3,1,cantina los caballitos
52178,4859,8/16/2012,"went here for a gno last night and had a great time . love the decor , nice laid back vibe , attentive service and reasonable prices . the pecan crusted brie was fantastic and my lobster tacos were ok , nothing particularly memorable or exciting . the final bill for the four of us , which included N bottles of wine ( and a couple extra rogue glasses for some of my more , ahem , guzzle-lier friends , only came to about N . while i won ' t return just for the food , i ' d definitely go back with friends if asked . ",3,1,jolie cantina
124155,825,10/30/2011,"love this place . i go here once a week at least . the food is consistently great , they have pretty fun specials that change frequently , the staff is super sweet , and the ambiance is adorable . their burgers are delicious , juicy , and come in beef , veggie , and tuna , and there are like N topping specials ! im closing the place down for a private party because i love it so much ! hesitant about having a pretzel as an app ? i dont much care for pretzels but i order one for an app each and every time . the queso dip and wasabi mustard are mouthwatering . trust me ) oxcart ! what would i do without you ? ! ? ! ",5,-1,oxcart tavern
115180,3365,4/25/2014,"the fried calamari excellent . the rest not so good . freezer burn , not fresh , even the paella not seasoned properly , all on the bottom . service was very good and they were apologetic but should never have been that bad to begin with . ",1,1,casa seabra
225108,3935,7/14/2011,i waited N min got seated didn ' t even get asked if i wanted a drink . walked out complained to hostess and she didnt even give a sh t poorly managed and untrained staff . dont waste your time going . place looks nice but does not mean anything . ,1,-1,dragonfly
140917,1696,9/3/2014,"i love this little place . we went with some friends for dinner , and started with the oak board that had an assortment of different meats cheeses bread . the arancini was amazing , filled with cheese and veggies - i was also super impressed that they source locally whenever possible , which you can definitely taste in their food . hubby had the burger which was delish , and we also had the scallops and duck . now lets get to the beverages - i am in love with the cucumber martinis . the bartender ( steven ? ) made the best cucumber martini i have had in a long time . they have a really creative drink menu and i hope to work my way through all of them . really nice summer spot on state st , and i love that all the doors windows open ! i am really impressed with the creativity of the menu and look forward to coming back soon . i have heard their brunch is also fantastic . ",5,1,oak haven table bar
42523,4617,4/28/2014,"love this place- my husband and i come here regularly because we just can ' t get enough ! i am fussy when it comes to authentic asian cuisine as i rarely find it in ny . but this place is pretty authentic as far as malaysian food goes . the roti canai is a must have for appetizer , and other amazing items are the beef rending , kari ayam , malaysian buddhist and sweet sour pork . the coconut rice is also delicious . place is cash only , which is the only thing about this restaurant i wish would change . but aside from that , nyonya is about as good as it gets for malaysian cuisine . ",5,-1,nyonya
143453,2136,7/25/2008,excellent . get there early to avoid the line . ,4,-1,lucali
153081,2311,1/31/2014,"absolutely horrible in all aspects ! N hours to get my deliver on a thursday night . thee penne was dry hard and cold , the sauce was thick and flavorless and the meatballs were little more than lumps of hamburger that had been burnt than microwaved into hard , dry lumps of coal ! i mean , how do you screw up something as simple as pasta ? save your money and buy a can of spaghetti-o ' s ! at least they taste like something and is ready within N minutes of opening the can ! ",1,-1,uncle tony s pizza
